states,cov,features,splits,ll_train_per_obs_mean,ll_train_per_obs_median,AIC_mean,BIC_mean,ll_val_per_obs_mean,ll_val_per_obs_median,ll_test_per_obs_mean,ll_test_per_obs_median,config_id
2,full,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.260548941165375,-11.260548941165375,4504441.57646615,4505574.4505298035,-11.273520470047517,-11.273520470047517,-11.643225974051415,-11.643225974051415,st2_full_ret_log-range_hl-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-11.834479232987606,-11.834479232987606,4733927.693195042,4734621.706134939,-11.273602099273642,-11.273602099273642,-12.415006294138346,-12.415006294138346,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-11.82327517498763,-11.82327517498763,4729446.069995052,4730140.082934949,-11.274647031089957,-11.274647031089957,-12.41028965536409,-12.41028965536409,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",1,-11.760947217993163,-11.760947217993163,4704514.887197265,4705208.900137162,-11.274822988178071,-11.274822988178071,-12.445320935867269,-12.445320935867269,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
3,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.760334030317022,-11.760334030317022,4704269.612126809,4704963.625066705,-11.274864610632784,-11.274864610632784,-12.414053075594756,-12.414053075594756,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'hour_sin', 'dow_cos', 'adx']",1,-11.396051730323816,-11.396051730323816,4558498.692129526,4558896.728962702,-11.275852149732811,-11.275852149732811,-11.970181240373103,-11.970181240373103,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-hour_sin-dow_cos-adx
3,full,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.416763494338035,-11.416763494338035,4567111.397735214,4569183.230482256,-11.277627017119915,-11.277627017119915,-11.995176254645704,-11.995176254645704,st3_full_ret_log-atr_14-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'ma20_rel', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.369144027056636,-11.369144027056636,4547879.610822654,4549012.484886308,-11.278807334046583,-11.278807334046583,-12.141814604756146,-12.141814604756146,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-ma20_rel-dow_sin-hour_sin-dow_cos-adx
3,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.568736895427778,-11.568736895427778,4627900.758171111,4629972.5909181535,-11.279004562850979,-11.279004562850979,-12.29526646362726,-12.29526646362726,st3_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.88255315297974,-11.88255315297974,4753157.261191896,4753851.274131793,-11.279755893967096,-11.279755893967096,-12.583031051297167,-12.583031051297167,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
2,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.794160488507998,-11.794160488507998,4717930.1954032,4719287.603065055,-11.281064106322606,-11.281064106322606,-12.582878151373954,-12.582878151373954,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
2,diag,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'macd', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.427397529916686,-11.427397529916686,4571037.011966675,4571435.04879985,-11.282160923315034,-11.282160923315034,-11.722668492916725,-11.722668492916725,st2_diag_ret_log-atr_14-log_volume-hour_cos-macd-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.400283598893509,-11.400283598893509,4560191.439557403,4560589.476390579,-11.282339912945632,-11.282339912945632,-11.825231232493694,-11.825231232493694,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.530721620515092,-11.530721620515092,4612510.648206037,4613643.52226969,-11.283687526447348,-11.283687526447348,-11.869793567180249,-11.869793567180249,st2_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
2,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",1,-11.416417561660781,-11.416417561660781,4566645.024664313,4567043.061497488,-11.283704183343907,-11.283704183343907,-11.887932988849222,-11.887932988849222,st2_diag_ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-mfi_14
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.821829490533746,-11.821829490533746,4728867.796213498,4729561.809153395,-11.285523226828333,-11.285523226828333,-12.417261550617509,-12.417261550617509,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.545639704259115,-11.545639704259115,4618477.881703646,4619610.7557673,-11.28639017293037,-11.28639017293037,-11.768876862937393,-11.768876862937393,st2_full_rolling_std_1d-ret_log-range_hl-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.41580610106465,-11.41580610106465,4566400.44042586,4566798.477259035,-11.286708030658783,-11.286708030658783,-11.958029448706887,-11.958029448706887,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx
2,diag,"['ret_log', 'rolling_std_1h', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.678580373731227,-11.678580373731227,4671510.149492491,4671908.1863256665,-11.29642050848997,-11.29642050848997,-11.91614508465576,-11.91614508465576,st2_diag_ret_log-rolling_std_1h-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
2,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",1,-11.762229369092076,-11.762229369092076,4705157.74763683,4706515.155298686,-11.296604153948175,-11.296604153948175,-12.662089041641885,-12.662089041641885,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.773365853186034,-11.773365853186034,4709482.341274413,4710176.35421431,-11.303713695802756,-11.303713695802756,-12.563766334473542,-12.563766334473542,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos
3,diag,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-11.780887462596255,-11.780887462596255,4712490.985038502,4713184.997978399,-11.304213840652967,-11.304213840652967,-12.337091194724628,-12.337091194724628,st3_diag_ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-adx
2,full,"['ret_log', 'atr_14', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.470868997575876,-11.470868997575876,4588569.59903035,4589702.473094004,-11.306992988962035,-11.306992988962035,-11.579706192888871,-11.579706192888871,st2_full_ret_log-atr_14-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,diag,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-11.785142891919662,-11.785142891919662,4714193.156767865,4714887.169707761,-11.307074150982427,-11.307074150982427,-12.331848402872055,-12.331848402872055,st3_diag_ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.395079306830933,-11.395079306830933,4558109.7227323735,4558507.759565549,-11.308614866183682,-11.308614866183682,-11.852749538447883,-11.852749538447883,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-11.815747515270063,-11.815747515270063,4726435.006108025,4727129.0190479215,-11.309528970201814,-11.309528970201814,-12.526474390371513,-12.526474390371513,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,diag,"['ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.914682817039148,-11.914682817039148,4766009.126815659,4766703.139755555,-11.309831677317465,-11.309831677317465,-12.373556638016971,-12.373556638016971,st3_diag_ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.41778884693849,-11.41778884693849,4567337.5387753965,4568470.41283905,-11.310065396954439,-11.310065396954439,-11.86025907590293,-11.86025907590293,st2_full_rolling_std_1d-ret_log-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
2,full,"['ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.930591386207142,-11.930591386207142,4772502.554482857,4773859.962144712,-11.310177230981342,-11.310177230981342,-12.337747597217616,-12.337747597217616,st2_full_ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-11.827274115379893,-11.827274115379893,4731045.646151957,4731739.659091854,-11.311846324772494,-11.311846324772494,-12.527251454808049,-12.527251454808049,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.94083627888798,-11.94083627888798,4776470.511555192,4777164.5244950885,-11.313738563003307,-11.313738563003307,-12.523688445331487,-12.523688445331487,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
3,full,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.4185865077125,-11.4185865077125,4567840.603085,4569912.435832042,-11.313915783271005,-11.313915783271005,-11.999046139199907,-11.999046139199907,st3_full_ret_log-atr_14-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.411181084016112,-11.411181084016112,4564550.433606445,4564948.47043962,-11.315046676362325,-11.315046676362325,-11.98722747514499,-11.98722747514499,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",1,-11.758728122747813,-11.758728122747813,4703757.249099125,4705114.65676098,-11.316532960758465,-11.316532960758465,-12.696805661496215,-12.696805661496215,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",1,-11.797772779798791,-11.797772779798791,4719187.111919517,4719585.148752692,-11.317016024300514,-11.317016024300514,-12.112103497092296,-12.112103497092296,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-mfi_14
3,diag,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-11.733888735081026,-11.733888735081026,4693691.49403241,4694385.506972306,-11.317601208233155,-11.317601208233155,-12.241404732090691,-12.241404732090691,st3_diag_ret_log-atr_14-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,diag,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.780575674397362,-11.780575674397362,4712366.269758944,4713060.282698841,-11.317818677073209,-11.317818677073209,-12.344870154049653,-12.344870154049653,st3_diag_ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.624712033621348,-11.624712033621348,4650290.813448539,4652362.646195581,-11.319277321192857,-11.319277321192857,-12.550193857400735,-12.550193857400735,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos-adx
3,diag,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.467733881367447,-11.467733881367447,4587217.552546979,4587850.329051002,-11.319369025213541,-11.319369025213541,-11.757889112167616,-11.757889112167616,st3_diag_ret_log-atr_14-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,diag,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.468428797839499,-11.468428797839499,4587449.519135799,4587847.555968975,-11.319421987751285,-11.319421987751285,-11.758375759170011,-11.758375759170011,st2_diag_ret_log-atr_14-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,diag,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.385180372844506,-11.385180372844506,4554150.149137802,4554548.185970978,-11.319959130260308,-11.319959130260308,-11.703919565175886,-11.703919565175886,st2_diag_ret_log-range_hl-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-11.53687081562441,-11.53687081562441,4614970.326249763,4616103.200313417,-11.320956708851583,-11.320956708851583,-12.210565254424244,-12.210565254424244,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.813546331671224,-11.813546331671224,4725554.53266849,4726248.545608386,-11.322787123335779,-11.322787123335779,-12.532395970537115,-12.532395970537115,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
3,full,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.534882554512487,-11.534882554512487,4614359.021804995,4616430.854552037,-11.32492308782988,-11.32492308782988,-12.113867900558281,-12.113867900558281,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.9540580650313,-11.9540580650313,4781759.22601252,4782453.238952416,-11.326041237557234,-11.326041237557234,-12.486057404909468,-12.486057404909468,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
2,full,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.90082537398495,-11.90082537398495,4760596.14959398,4761953.557255835,-11.328229343298487,-11.328229343298487,-12.377232310571712,-12.377232310571712,st2_full_ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.499095578399494,-11.499095578399494,4600044.2313597975,4602116.06410684,-11.32953518877538,-11.32953518877538,-12.188116301387874,-12.188116301387874,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-dow_sin-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.879904599290724,-11.879904599290724,4752097.839716289,4752791.852656186,-11.329636715376985,-11.329636715376985,-12.575819662764019,-12.575819662764019,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.818899878953331,-11.818899878953331,4727695.951581333,4728389.964521229,-11.329692211890054,-11.329692211890054,-12.490862856379934,-12.490862856379934,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos
3,diag,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.731952360909176,-11.731952360909176,4692916.94436367,4693610.957303567,-11.330678536484562,-11.330678536484562,-12.249201483085432,-12.249201483085432,st3_diag_ret_log-atr_14-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
2,full,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.776365106174486,-11.776365106174486,4710812.042469795,4712169.45013165,-11.331143887330104,-11.331143887330104,-12.46560439924136,-12.46560439924136,st2_full_ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
3,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.836020414182439,-11.836020414182439,4734544.165672976,4735238.178612872,-11.33133706128093,-11.33133706128093,-12.485210536613478,-12.485210536613478,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",1,-11.668435862559877,-11.668435862559877,4667452.345023951,4667850.381857126,-11.333094341412217,-11.333094341412217,-11.888573809306365,-11.888573809306365,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-mfi_14
