split,states,cov,n_iter,seed,features,n_params,ll_train,ll_train_per_obs,AIC,BIC,ll_val,ll_val_per_obs,ll_test,ll_test_per_obs,config_id
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'ma20_rel', 'dow_sin', 'hour_sin', 'adx']",62,-2146389.330145565,-10.731946650727824,4292902.66029113,4293535.436795153,-523106.3065317573,-10.462126130635145,-572083.8609828176,-11.441677219656352,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-ma20_rel-dow_sin-hour_sin-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",170,-2059663.3972535,-10.2983169862675,4119666.794507,4121401.8268567403,-511286.2317012837,-10.225724634025674,-542495.9935297483,-10.849919870594965,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-hour_sin-dow_cos-adx-mfi_14
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'adx']",111,-2231676.183925877,-11.158380919629383,4463574.367851754,4464707.241915408,-550944.4117452368,-11.018888234904736,-590313.1350218608,-11.806262700437216,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'adx', 'mfi_14']",39,-2275961.325508012,-11.37980662754006,4552000.651016024,4552398.687849199,-557756.2298249176,-11.155124596498352,-592664.602807343,-11.85329205614686,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-hour_sin-adx-mfi_14
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'adx', 'mfi_14']",62,-2185012.2806548555,-10.925061403274277,4370148.561309711,4370781.337813734,-541419.0429474554,-10.828380858949108,-577924.3006669892,-11.558486013339783,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dow_sin-hour_sin-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'ma20_rel', 'hour_sin', 'dow_cos', 'adx']",39,-2247894.107192812,-11.23947053596406,4495866.214385624,4496264.2512187995,-548634.8771787946,-10.972697543575892,-594756.9338944358,-11.895138677888715,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-ma20_rel-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'ma20_rel', 'hour_sin', 'dow_cos', 'adx']",111,-2195115.723752454,-10.97557861876227,4390453.447504908,4391586.321568562,-535841.0671598439,-10.716821343196877,-590714.385253975,-11.8142877050795,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-ma20_rel-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'mfi_14']",170,-2124637.6554154917,-10.623188277077459,4249615.310830983,4251350.3431807235,-523390.4586248606,-10.467809172497212,-575043.5330929081,-11.500870661858162,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'hour_sin', 'dow_cos', 'adx']",39,-2276363.04821411,-11.38181524107055,4552804.09642822,4553202.133261396,-563571.8001652815,-11.271436003305631,-591860.2054714971,-11.837204109429942,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'adx']",170,-2058766.4616169534,-10.293832308084767,4117872.9232339067,4119607.955583647,-508964.56573707925,-10.179291314741585,-544346.2266643365,-10.88692453328673,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'ma20_rel', 'hour_sin', 'dow_cos', 'adx']",170,-2073864.6497629248,-10.369323248814624,4148069.2995258495,4149804.3318755897,-504861.66557613516,-10.097233311522704,-566015.941186119,-11.32031882372238,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-ma20_rel-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'mfi_14']",170,-2111083.935847686,-10.555419679238431,4222507.871695372,4224242.904045112,-510929.9719735219,-10.218599439470438,-569992.6920235251,-11.399853840470502,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-mfi_14
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",62,-2185006.2441309784,-10.925031220654892,4370136.488261957,4370769.26476598,-543204.4045583807,-10.864088091167615,-572548.8144589748,-11.450976289179495,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-hour_sin-dow_cos-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",39,-2283446.1132940874,-11.417230566470437,4566970.226588175,4567368.26342135,-567715.9304094973,-11.354318608189947,-600987.7814819793,-12.019755629639587,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-hour_sin-dow_cos-adx-mfi_14
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'adx', 'mfi_14']",62,-2166306.7788680736,-10.831533894340367,4332737.557736147,4333370.33424017,-529174.83454796,-10.5834966909592,-570661.1115598354,-11.413222231196707,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-hour_sin-adx-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd', 'dow_sin', 'dow_cos', 'adx']",170,-2095818.4502787124,-10.479092251393562,4191976.900557425,4193711.932907165,-507072.9210529787,-10.141458421059575,-563592.4446972404,-11.271848893944806,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd-dow_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'ma20_rel', 'hour_sin', 'dow_cos', 'adx']",62,-2132005.731384392,-10.660028656921959,4264135.462768784,4264768.239272807,-514062.6095316091,-10.281252190632182,-567219.25186276,-11.3443850372552,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-ma20_rel-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",111,-2244025.3155833646,-11.220126577916822,4488272.631166729,4489405.505230383,-557984.3268294137,-11.159686536588273,-595767.3806768042,-11.915347613536085,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-hour_sin-dow_cos-adx-mfi_14
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'hour_sin', 'dow_cos', 'adx']",111,-2223558.3926685136,-11.117791963342567,4447338.785337027,4448471.659400681,-549014.3274339631,-10.980286548679262,-583665.6649769901,-11.673313299539801,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'adx']",62,-2176724.2275560754,-10.883621137780377,4353572.455112151,4354205.231616174,-529910.6218969709,-10.598212437939418,-573103.839395955,-11.462076787919099,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",39,-2299900.026366182,-11.49950013183091,4599878.052732364,4600276.08956554,-552696.843189311,-11.05393686378622,-599621.5217552594,-11.992430435105188,st2_diag_rolling_std_1d-ret_log-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'ma20_rel', 'hour_sin', 'dow_cos', 'adx']",170,-2037637.7083142,-10.188188541571,4075615.4166284,4077350.44897814,-500275.61199955514,-10.005512239991102,-544925.5687738465,-10.89851137547693,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-ma20_rel-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",111,-2251229.0224765297,-11.256145112382649,4502680.044953059,4503812.919016713,-544476.8450592651,-10.889536901185304,-585379.1645984353,-11.707583291968705,st2_full_rolling_std_1d-ret_log-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'adx', 'mfi_14']",39,-2275680.355854675,-11.378401779273377,4551438.71170935,4551836.748542526,-557061.8410154665,-11.141236820309329,-592017.1738585402,-11.840343477170805,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",39,-2280056.7197787017,-11.400283598893509,4560191.439557403,4560589.476390579,-564116.9956472816,-11.282339912945632,-591261.5616246847,-11.825231232493694,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'mfi_14']",62,-2166938.602383473,-10.834693011917365,4334001.204766946,4334633.981270969,-522365.464081236,-10.44730928162472,-572250.7835662795,-11.445015671325589,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'hour_sin', 'dow_cos', 'adx']",170,-2048836.9690511017,-10.244184845255509,4098013.9381022034,4099748.9704519436,-507170.9723829141,-10.143419447658282,-537602.4778255109,-10.752049556510219,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'adx', 'mfi_14']",111,-2206058.1467145025,-11.030290733572512,4412338.293429005,4413471.167492659,-533066.9390545038,-10.661338781090077,-586769.0685375634,-11.735381370751268,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-adx-mfi_14
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'adx', 'mfi_14']",111,-2206524.481231717,-11.032622406158584,4413270.962463434,4414403.836527088,-532797.7813513903,-10.655955627027806,-585857.6811857681,-11.717153623715362,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-hour_sin-adx-mfi_14
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'hour_sin', 'dow_cos', 'adx']",62,-2182290.5981789543,-10.911452990894771,4364705.196357909,4365337.972861932,-532856.2977760085,-10.65712595552017,-569317.0281368962,-11.386340562737924,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'adx', 'mfi_14']",170,-2077999.286335398,-10.38999643167699,4156338.572670796,4158073.605020536,-507996.4945801596,-10.159929891603191,-551047.2551197405,-11.02094510239481,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-hour_sin-adx-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",170,-2069178.112174384,-10.34589056087192,4138696.224348768,4140431.2566985083,-515513.8674647288,-10.310277349294577,-549505.8940724689,-10.990117881449377,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-hour_sin-dow_cos-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",39,-2294072.1333892336,-11.470360666946169,4588222.266778467,4588620.303611643,-550338.9845208384,-11.006779690416767,-598360.7106359401,-11.967214212718801,st2_diag_rolling_std_1d-ret_log-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",39,-2300055.598583348,-11.500277992916741,4600189.197166696,4600587.233999872,-561179.0299454611,-11.223580598909221,-603988.1908774833,-12.079763817549667,st2_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",111,-2244796.154310878,-11.22398077155439,4489814.308621756,4490947.18268541,-543522.0065917176,-10.870440131834352,-588697.2086217797,-11.773944172435593,st2_full_rolling_std_1d-ret_log-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",111,-2233789.834206559,-11.168949171032796,4467801.668413118,4468934.542476772,-551751.9357245348,-11.035038714490696,-585214.0092569529,-11.704280185139059,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",62,-2206216.733756311,-11.031083668781553,4412557.467512622,4413190.244016645,-532253.8394696844,-10.645076789393688,-581496.1736695853,-11.629923473391706,st3_diag_rolling_std_1d-ret_log-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'adx', 'mfi_14']",39,-2277236.81719877,-11.38618408599385,4554551.63439754,4554949.671230716,-555818.6246255478,-11.116372492510957,-597963.5420577058,-11.959270841154117,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-adx-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",170,-1634912.1001791703,-8.17456050089585,3270164.2003583405,3271899.2327080807,-412710.6080194989,-8.254212160389978,-452558.6916235847,-9.051173832471694,st3_full_rolling_std_1d-ret_log-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",111,-2224298.758421361,-11.121493792106804,4448819.516842722,4449952.390906376,-544529.3069413804,-10.890586138827608,-594965.8103233022,-11.899316206466043,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",62,-2187137.4007642483,-10.935687003821242,4374398.801528497,4375031.57803252,-532938.7938447929,-10.658775876895858,-568784.3938221463,-11.375687876442926,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'adx', 'mfi_14']",62,-2156623.3035692014,-10.783116517846008,4313370.607138403,4314003.383642426,-521131.3227159255,-10.422626454318511,-565105.9931129854,-11.302119862259708,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-adx-mfi_14
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'adx', 'mfi_14']",111,-2211390.1274321023,-11.056950637160512,4423002.254864205,4424135.128927859,-534735.9542186245,-10.69471908437249,-589511.9525195531,-11.790239050391063,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-adx-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'adx', 'mfi_14']",170,-2085022.9341708429,-10.425114670854214,4170385.8683416857,4172120.900691426,-503976.573653157,-10.07953147306314,-555510.3127404868,-11.110206254809736,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'ma20_rel', 'dow_sin', 'dow_cos', 'adx']",39,-2247648.1484457566,-11.238240742228783,4495374.296891513,4495772.333724689,-548395.8996839449,-10.967917993678897,-588323.5615926655,-11.766471231853311,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-ma20_rel-dow_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",170,-1577165.7146984956,-7.885828573492478,3154671.429396991,3156406.4617467313,-380199.66660925973,-7.603993332185195,-420478.8357689372,-8.409576715378744,st3_full_rolling_std_1d-ret_log-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'adx', 'mfi_14']",39,-2277327.0183852166,-11.386635091926083,4554732.036770433,4555130.073603609,-556355.3015292152,-11.127106030584304,-598589.2282821501,-11.971784565643002,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-hour_sin-adx-mfi_14
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'adx', 'mfi_14']",111,-2215436.091516363,-11.077180457581814,4431094.183032726,4432227.05709638,-539847.4005798739,-10.796948011597479,-590726.7252041573,-11.814534504083145,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-hour_sin-adx-mfi_14
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",62,-2170228.922705364,-10.85114461352682,4340581.845410728,4341214.621914751,-525853.6579999794,-10.517073159999589,-575269.9083375013,-11.505398166750027,st3_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'ma20_rel', 'dow_sin', 'dow_cos', 'adx']",111,-2187266.8617968936,-10.936334308984469,4374755.723593787,4375888.597657441,-533182.3399052608,-10.663646798105217,-584609.1583277667,-11.692183166555333,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-ma20_rel-dow_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",62,-2217835.530099489,-11.089177650497444,4435795.060198978,4436427.836703001,-533333.3649459647,-10.666667298919293,-579701.5227197995,-11.594030454395991,st3_diag_rolling_std_1d-ret_log-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'hour_sin', 'dow_cos', 'adx']",39,-2279210.346064763,-11.396051730323816,4558498.692129526,4558896.728962702,-563792.6074866406,-11.275852149732811,-598509.0620186551,-11.970181240373103,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",62,-2181364.181267332,-10.906820906336659,4362852.362534664,4363485.139038687,-534375.0863668694,-10.687501727337388,-575251.0455325517,-11.505020910651034,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-hour_sin-dow_cos-adx-mfi_14
1,2,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",111,-1736833.372334149,-8.684166861670745,3473888.744668298,3475021.618731952,-420742.82965599216,-8.414856593119843,-440526.7260369413,-8.810534520738825,st2_full_ret_log-range_hl-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
